Id,BIRTHDATE,SSN,FIRST,LAST,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,non-adherence
344de08b-bae0-4d79-b89e-a2b6204e1a21,1941-02-14,999-43-4878,Sibyl335,Zulauf375,black,nonhispanic,F,Southbridge  Massachusetts  US,449 Shields Extension Unit 55,Hanover,Massachusetts,449896.36,1854.0,1.0
538421f8-9001-4853-8e84-59fcabdfe46d,1981-08-18,999-60-6266,Katelyn962,Osinski784,white,nonhispanic,F,Patras  Achaea  GR,1091 Ruecker Frontage road Suite 21,Hopedale,Massachusetts,747290.92,11755.44,1.0
5638c948-62e3-4727-844b-3ac11d99749a,1940-08-16,999-54-7031,Shirley182,Wolff180,asian,nonhispanic,M,Barnstable  Massachusetts  US,637 Satterfield Track Apt 5,Boston,Massachusetts,1770030.89,13836.919999999998,1.0
8bd293c5-cde8-4ab0-b96c-9591f372de4e,2016-09-30,999-18-3107,Taneka590,Leuschke194,white,nonhispanic,F,Dedham  Massachusetts  US,947 Larkin Walk Suite 13,Boston,Massachusetts,11124.29,1688.24,0.0
938c1e2f-10d7-47cd-820b-83dcf6293247,1975-02-01,999-69-2797,Randell912,Gorczany269,asian,nonhispanic,M,Macau  Macao Special Administrative Region of the People's Republic of China  CN,338 Howe Glen Unit 45,Wellesley,Massachusetts,986744.36,10851.15,1.0
10134dbf-72d1-4381-b8f3-9530cca6622a,1958-09-08,999-56-8425,Ali918,Vandervort697,white,nonhispanic,M,Marlborough  Massachusetts  US,392 Jones Haven Suite 29,Salem,Massachusetts,1645897.89,4497.16,1.0
91652d14-6f12-41a1-96fc-3048d111c4c8,1950-02-28,999-61-3205,Garfield38,Cruickshank494,white,nonhispanic,M,Brockton  Massachusetts  US,916 Leannon Mill Apt 3,Stow,Massachusetts,1348136.57,5655.24,1.0
8aeeef59-43b3-4983-8f1d-54f3e8d5ea92,1988-01-03,999-16-7944,Vaughn909,Beatty507,white,nonhispanic,M,Rome  Lazio  IT,843 Wyman Village,Essex,Massachusetts,673772.09,6920.879999999998,1.0
13db4bb8-d1dc-4158-a820-d2d1b7084fc4,1946-05-11,999-99-3770,Dulce933,Keebler762,white,nonhispanic,F,Everett  Massachusetts  US,911 Lebsack Route Unit 85,Malden,Massachusetts,1507575.79,26409.61,1.0
f874e5d6-8e2e-453d-b054-a3b5770c4cdc,1997-09-12,999-32-3186,Douglass930,Pollich983,white,nonhispanic,M,Agawam  Massachusetts  US,464 Boyle Boulevard Apt 28,New Bedford,Massachusetts,547794.68,3153.92,0.0
7a397d12-fe12-47c4-9b55-69f054c71fa5,2006-03-17,999-65-1576,Marion502,Swaniawski813,white,nonhispanic,M,Cambridge  Massachusetts  US,333 Green Skyway,Amherst,Massachusetts,308232.79,3227.57,0.0
19d6d7d2-4f3c-437c-9378-6c9a730c3f96,1970-01-18,999-37-5896,Rodger755,Lynch190,white,nonhispanic,M,Easton  Massachusetts  US,938 Wunsch Bay Suite 74,Haverhill,Massachusetts,718019.02,3250.5199999999995,1.0
7bac2205-8289-4efd-a05a-47203b0b85d7,1950-11-28,999-94-8339,Tonda472,Zemlak964,white,nonhispanic,F,Holyoke  Massachusetts  US,143 Lakin Station,Watertown,Massachusetts,1503077.1,6751.29,1.0
7c87072a-b448-4939-b131-de04228b5ace,1999-12-14,999-17-9819,Cherish740,Marks830,white,nonhispanic,F,Reading  Massachusetts  US,220 Runolfsson Arcade,Worcester,Massachusetts,518541.96,3477.24,1.0
c05478a7-a4df-4fd3-8d68-60b9452d4781,2010-10-14,999-96-3194,Brandon214,Hagenes547,white,nonhispanic,M,Natick  Massachusetts  US,519 Thiel Annex Apt 55,Pittsfield,Massachusetts,29281.05,2878.16,1.0
c914f76e-2d8c-4da3-9b2a-e98794496245,1970-01-18,999-45-8637,Nick779,Doyle959,white,nonhispanic,M,Rehoboth  Massachusetts  US,120 Metz Vista Apt 62,Haverhill,Massachusetts,358564.65,1952.28,1.0
789ac868-bc05-4da7-9068-25b03a8095e0,1997-03-06,999-78-4037,Timoteo39,Castañeda925,white,hispanic,M,Carolina  Puerto Rico  PR,270 Corkery Loaf,Concord,Massachusetts,475343.76,3123.04,0.0
4f9208f1-d6b3-4c17-a4f1-7303589d22c4,1969-04-16,999-67-1552,Solomon675,Cole117,white,nonhispanic,M,Boston  Massachusetts  US,743 Monahan Mall,Lowell,Massachusetts,1362810.7,5145.44,1.0
0707e55b-e026-4361-aa2b-8e922ae62c5a,1970-01-18,999-70-7803,Burl285,Herzog843,white,nonhispanic,M,Watertown  Massachusetts  US,129 Sanford Knoll Apt 91,Haverhill,Massachusetts,1214202.59,4176.28,1.0
058590f8-c0f3-40c1-ac80-246437499d5d,1981-02-05,999-32-9959,Rubye299,Upton904,white,nonhispanic,F,Boston  Massachusetts  US,624 Bailey Forge Suite 81,Chicopee,Massachusetts,63274.83,2523.5899999999992,1.0
34382e29-6854-4353-85be-802262bfea6e,1980-04-29,999-23-9936,Ethan766,Goyette777,white,nonhispanic,M,Lowell  Massachusetts  US,232 Conroy Dale Apt 66,Framingham,Massachusetts,819667.32,2581.36,0.0
5dccb2e6-668f-41b4-add4-4020617610b3,1965-01-02,999-54-5846,Pablo44,Lozada73,white,hispanic,M,Roseau  Saint George  DM,886 Schaefer Forge Unit 25,Boston,Massachusetts,82965.13,4190.83,1.0
e188fafe-c1bb-45dc-9627-4ff4e4bc0ec0,2008-07-16,999-93-5743,Frances376,Schumm995,white,nonhispanic,M,Chelsea  Massachusetts  US,826 Hammes Mission Apt 1,Natick,Massachusetts,319565.62,2583.2,1.0
fc37e0e0-789e-4c57-9fb1-faf457cf7912,1965-08-08,999-70-1637,Jermaine675,Lang846,white,nonhispanic,M,Watertown  Massachusetts  US,467 Vandervort Overpass Apt 22,Weymouth,Massachusetts,1467182.83,5497.08,1.0
2e7a30d7-aaac-44df-81c5-d4e4f2f8eedc,1974-07-19,999-52-8387,Laurinda852,Balistreri607,white,nonhispanic,F,Westfield  Massachusetts  US,367 Williamson Wynd Suite 48,Stoneham,Massachusetts,1037038.51,7926.759999999998,0.0
beb7d5fa-68f5-4ecf-9c65-ca154e5e3774,2015-06-13,999-65-8337,Jimmy858,Blanda868,white,nonhispanic,M,Medway  Massachusetts  US,361 Waelchi Vale Apt 94,Fitchburg,Massachusetts,15212.49,1886.56,0.0
9841342b-fa85-4526-9036-b138ffa81a2a,1985-06-06,999-11-3190,Lindsy319,Cummings51,black,nonhispanic,F,Mansfield  Massachusetts  US,714 Lemke Crossing,Boston,Massachusetts,709824.93,11174.69,1.0
a0a64d10-5b1e-4e17-953a-efccb0c860da,2016-04-27,999-72-1161,Eugene421,Jerde200,white,nonhispanic,M,Medfield  Massachusetts  US,231 Bruen Mill,Boston,Massachusetts,101213.16,1955.72,0.0
1a100862-757a-4450-94a6-9731a522f707,1948-03-23,999-86-2275,Lorinda137,Rogahn59,white,nonhispanic,F,Westfield  Massachusetts  US,862 Pollich Mews,Belchertown,Massachusetts,1453963.77,8614.439999999999,1.0
4bbde047-119f-4a12-9b68-2a89b274364e,2012-09-09,999-66-4742,Alia555,Rohan584,asian,nonhispanic,F,Springfield  Massachusetts  US,323 Boehm Wall Unit 26,North Reading,Massachusetts,196135.6,2550.68,0.0
dc811097-b472-4dbd-8ce9-bb0afca44d7e,1995-02-18,999-19-6566,Alan320,Tillman293,black,nonhispanic,M,Plymouth  Massachusetts  US,563 Hansen Ranch,New Bedford,Massachusetts,610115.95,3293.89,1.0
6e9ca2a6-00eb-47ca-9e31-f249a33c90ad,2007-11-14,999-29-4086,Angelo118,Monahan736,white,nonhispanic,M,Danvers  Massachusetts  US,306 Aufderhar Grove Unit 79,Palmer,Massachusetts,300475.37,2904.84,0.0
f0f6572b-1588-4828-bb8b-e3148692e536,1978-09-13,999-60-5329,Barney639,Huels583,white,nonhispanic,M,Gloucester  Massachusetts  US,676 Hirthe Mews Unit 69,Lowell,Massachusetts,882145.9299999999,9114.759999999998,1.0
2abf5d21-8d0f-4263-b720-81d9d25f7a70,1991-06-20,999-49-8301,Abram53,Schinner682,black,nonhispanic,M,Franklin  Massachusetts  US,1071 Bahringer Park,Mansfield,Massachusetts,667979.05,3695.48,1.0
42d200ef-0872-4318-8326-08cd7056b2db,1948-03-23,999-19-3008,Marvel321,Pfeffer420,white,nonhispanic,F,Springfield  Massachusetts  US,870 Emard Forge Apt 52,Belchertown,Massachusetts,1624726.2,9316.679999999998,1.0
520009a5-e773-47ac-bf40-0162a153f478,1954-10-26,999-54-9351,Samatha845,Larkin917,white,nonhispanic,F,Whitman  Massachusetts  US,964 Swaniawski Flat Apt 95,Cambridge,Massachusetts,44166.48,3033.879999999999,1.0
09cbb3f1-c2ed-426c-8c53-ffda77efcb08,1950-02-26,999-58-4938,Moises22,Kerluke267,white,nonhispanic,M,New Bedford  Massachusetts  US,791 Keebler Village,Worcester,Massachusetts,1323074.7,27549.52,1.0
cf12424d-63da-4fbb-b93f-22308793cafa,1964-02-18,999-14-1313,Jackie93,Gaylord332,white,nonhispanic,M,Natick  Massachusetts  US,394 Konopelski Heights,Needham,Massachusetts,1222473.85,6234.58,1.0
2c71dd97-7085-416a-aa07-d675bbe3adf2,1941-02-14,999-71-5683,Samatha845,Mueller846,black,nonhispanic,F,Lenox  Massachusetts  US,531 Collier Wynd,Hanover,Massachusetts,1694231.7100000002,145918.87999999998,1.0
989f11f0-58cd-4b7b-a5f6-1b1c70527be3,1959-01-30,999-59-6480,Brad867,Parker433,white,nonhispanic,M,Springfield  Massachusetts  US,860 Bogan Orchard Unit 94,Quincy,Massachusetts,1563664.22,8447.599999999999,1.0
4374229d-f618-43e5-ac4f-381a47c5de8f,1950-02-26,999-93-6301,Eddie505,Aufderhar910,white,nonhispanic,M,Methuen  Massachusetts  US,401 Mitchell Estate,Worcester,Massachusetts,1747584.78,5591.24,1.0
48f06aac-21ac-44d5-9bf5-d921d30cef89,1946-07-17,999-59-8122,Eusebio566,Schulist381,white,nonhispanic,M,Malden  Massachusetts  US,511 Graham Union Suite 58,Malden,Massachusetts,1373079.72,10308.61,1.0
61417eb5-1c42-4207-afb3-c9ebef48496f,1949-07-01,999-45-8675,Suzanna632,Balistreri607,white,nonhispanic,F,Rockland  Massachusetts  US,968 Oberbrunner Run Suite 49,Taunton,Massachusetts,1383541.44,50772.24999999999,1.0
7d61895a-dbf3-472b-9675-421381787295,1948-03-23,999-72-2740,Lola232,Abernathy524,white,nonhispanic,F,Somerville  Massachusetts  US,1050 Nitzsche Wall,Belchertown,Massachusetts,1455175.14,38853.44,1.0
d07f23f8-3bd1-4db1-9a36-51aedbe60821,1944-12-26,999-56-2606,Vicente970,Trantow673,white,nonhispanic,M,Framingham  Massachusetts  US,1089 Welch Bay,Greenfield,Massachusetts,259046.93,19402.56,1.0
8a789548-b3b7-46dc-9e9a-ffd4406f2961,1976-11-15,999-89-6710,Viva686,Gibson10,white,nonhispanic,F,Dracut  Massachusetts  US,121 Miller Lock Suite 90,Natick,Massachusetts,929561.68,13596.159999999996,1.0
3acf9313-1874-4dff-ab2a-3187516d92d6,1917-05-07,999-65-1055,Earle679,Frami345,white,nonhispanic,M,Fitchburg  Massachusetts  US,208 Kilback Center Unit 20,Newburyport,Massachusetts,1845466.08,264512.9699999999,1.0
30dd9636-c7bd-44ff-a5c9-20104ece45bd,1951-12-05,999-63-3694,Jimmy858,Reinger292,white,nonhispanic,F,Barnstable  Massachusetts  US,282 Roberts Brook Suite 29,Dartmouth,Massachusetts,1403130.18,15716.229999999998,1.0
8e103091-c480-4e34-90b1-adbc829431f3,1997-09-15,999-82-3020,Madie300,McLaughlin530,white,nonhispanic,F,Agawam  Massachusetts  US,420 MacGyver Spur Suite 75,Needham,Massachusetts,576467.97,3434.73,1.0
d78faf3a-dfad-4b6b-a353-e688cd2b8568,1968-08-23,999-43-1899,Guadalupe206,Buckridge80,white,nonhispanic,M,Stoughton  Massachusetts  US,939 Stanton Route,Quincy,Massachusetts,162173.36,14867.41,1.0
11978d7a-93c0-4e8d-b4c6-320e6c07c5fc,2003-09-22,999-33-8345,Loan904,Stoltenberg489,white,nonhispanic,F,Waltham  Massachusetts  US,109 Hermann Byway Unit 53,Scituate,Massachusetts,366860.62,5907.279999999999,1.0
4fc76a3b-e39e-4091-a6af-3595e0cb607e,1948-06-01,999-41-4986,Denis399,Williamson769,white,nonhispanic,M,Cambridge  Massachusetts  US,551 Schaefer Knoll,Malden,Massachusetts,243631.47,9100.06,1.0
c94479f7-e87d-40d4-be81-fd5ab44a68c3,1944-12-26,999-12-1481,Richard937,Rice937,white,nonhispanic,M,Pepperell  Massachusetts  US,539 Ritchie Bay Apt 49,Greenfield,Massachusetts,270297.14,29219.04,1.0
e0503bf7-6b9e-4c70-9dc8-35b0bf3cd50b,1975-07-17,999-87-6617,Nydia801,Hyatt152,asian,nonhispanic,F,Springfield  Massachusetts  US,470 Schuster Ranch,Spencer,Massachusetts,981473.1,12071.36,1.0
eabfe6f1-0b13-43b2-9b6e-291363b2f856,1937-04-27,999-86-9597,Cortney940,Lowe577,white,nonhispanic,F,Cambridge  Massachusetts  US,458 Streich Street,Lunenburg,Massachusetts,1437012.87,22519.379999999997,1.0
b56f030d-acf4-4997-91ee-fb3d9c321bfb,1979-04-08,999-63-4281,Andres25,Wilderman619,black,nonhispanic,M,Wareham  Massachusetts  US,515 Fay Stravenue Unit 74,Boston,Massachusetts,1040397.36,3688.84,1.0
a0fa2ed6-1b9a-4e35-9126-7d8a5c891f42,2012-07-11,999-39-1806,Maegan141,Barrows492,white,nonhispanic,F,Natick  Massachusetts  US,703 Fisher Park Apt 24,Norwood,Massachusetts,207998.44,2066.56,0.0
ce5e19e5-f448-44d9-be3f-edfc39a972b0,1917-05-07,999-16-6019,Michel472,Lang846,white,nonhispanic,M,Shrewsbury  Massachusetts  US,379 Bernhard Station,Newburyport,Massachusetts,1623911.97,23076.37,1.0
b4d1167c-9adf-40e0-8295-4c3f25fdb3b4,2010-04-06,999-62-7550,Yong583,Zulauf375,white,nonhispanic,M,Peabody  Massachusetts  US,791 Schoen Rest Suite 25,Wellesley,Massachusetts,208082.29,2749.0,0.0
8ea2e45c-956e-4d43-b24a-9592b3132abe,1965-04-16,999-97-9931,Grace552,Hartmann983,white,nonhispanic,F,Waltham  Massachusetts  US,394 Bechtelar Arcade Unit 65,Walpole,Massachusetts,1149745.51,26121.24,1.0
3a52cc8f-394a-4840-968d-b595f4e3106d,1936-09-11,999-81-2423,Brook779,Vandervort697,white,nonhispanic,F,Harwich  Massachusetts  US,770 Abshire Trace Apt 47,Swansea,Massachusetts,1433412.38,14574.36,1.0
55f5ca08-6b25-4f13-9bf8-b3f0b3301647,1937-04-27,999-22-8476,Iesha760,Mann644,white,nonhispanic,F,Barnstable  Massachusetts  US,1023 Rippin Extension Apt 6,Lunenburg,Massachusetts,1503986.44,12613.799999999996,1.0
5d9d6072-7c35-41d1-aeb8-6ed653f308d2,1954-12-23,999-83-3091,Sam879,Corkery305,asian,nonhispanic,F,Medford  Massachusetts  US,958 O'Conner Gardens,Swansea,Massachusetts,1587906.97,9349.71,1.0
a4222dad-09bb-4049-b3dc-01b79f41012f,1963-05-21,999-66-9769,Colin861,Jacobson885,white,nonhispanic,M,Essex  Massachusetts  US,756 Skiles Underpass,Worcester,Massachusetts,1309819.68,8982.399999999998,1.0
052c405b-ad28-4411-a81e-18cd811d1ca1,1972-09-04,999-24-9622,Dave764,Hilpert278,black,nonhispanic,M,Avon  Massachusetts  US,1076 Roberts Vista,Southborough,Massachusetts,1034984.23,3320.48,1.0
ab41f97a-1f4a-4718-a760-1e112514f282,1967-11-19,999-10-3892,Della552,Feil794,white,nonhispanic,F,Brookline  Massachusetts  US,321 Wisozk Green Suite 70,Salisbury,Massachusetts,1114330.22,7682.559999999999,1.0
e598a677-2882-4849-ae19-d7cddc9d7409,1960-04-19,999-35-3525,Soledad678,McDermott739,white,nonhispanic,F,Somerville  Massachusetts  US,469 Kub Port Suite 77,Fall River,Massachusetts,1448449.24,9835.759999999998,1.0
1686a27e-c76f-471f-b445-4e537bc2fc2f,2003-03-02,999-14-7326,Garland107,Corkery305,white,nonhispanic,M,Belchertown  Massachusetts  US,587 Ratke Esplanade,Taunton,Massachusetts,53903.45,4073.21,1.0
6a84665a-d614-404b-8557-f807676de5c6,1997-02-24,999-30-1427,Lovetta319,Strosin214,white,hispanic,F,Wayland  Massachusetts  US,942 Schneider Park,Auburn,Massachusetts,424166.9,2631.44,1.0
50ee80ee-bce0-4794-87f6-d0fb74a88f8a,1997-10-15,999-42-6450,Esteban536,Sierra982,black,nonhispanic,M,Carolina  Puerto Rico  PR,677 Hoppe Rapid,Boston,Massachusetts,519266.17,3938.0,1.0
953f1037-d691-4543-9a24-85baa47c9902,1955-03-23,999-58-1171,Terrence276,Goodwin327,white,nonhispanic,M,Attleboro  Massachusetts  US,538 Lockman Mission Apt 66,Waltham,Massachusetts,1863215.0400000005,13179.34,1.0
4217ed61-af8b-47be-80d2-c84336bc01a2,2010-10-08,999-47-7131,Russ979,Dare640,white,nonhispanic,M,Fitchburg  Massachusetts  US,539 Wisoky Knoll,Braintree,Massachusetts,29500.18,2794.45,0.0
550f9c30-5e0c-4f28-84d2-74ee3263a645,2006-08-13,999-64-6835,Kelley882,West559,white,nonhispanic,M,Westfield  Massachusetts  US,1046 Luettgen Row Suite 34,Wrentham,Massachusetts,282985.94,3087.32,0.0
aa041f6e-348c-4fcc-b3a4-c65d2d38b996,1965-05-18,999-53-3891,Aracelis412,O'Keefe54,black,nonhispanic,F,Springfield  Massachusetts  US,267 Gerlach Landing Apt 93,Stoneham,Massachusetts,182906.67,247048.5300000001,1.0
fc448035-8fc9-4893-b4eb-d1b90fc8742c,1991-10-19,999-99-8899,Virginia437,Calvillo618,white,hispanic,F,Ponce  Puerto Rico  PR,963 VonRueden Highlands Apt 71,Boston,Massachusetts,73250.11,3861.630000000001,1.0
9c2bee19-03b6-4338-b9bd-bd73339abcb0,2017-05-28,999-91-8357,Otilia736,Schimmel440,white,nonhispanic,F,Holyoke  Massachusetts  US,618 Krajcik Knoll Unit 76,Chicopee,Massachusetts,75720.0,1429.92,0.0
3c8151ab-f2b1-44e1-9adc-8f27743496a4,1997-02-24,999-81-6481,Leah288,Murray856,white,hispanic,F,Boston  Massachusetts  US,298 McLaughlin Orchard,Auburn,Massachusetts,462651.03,3870.65,1.0
4f9dcdaa-fb47-412b-8288-03f8cbbc321e,1937-04-27,999-30-4882,Mahalia897,Wyman904,white,nonhispanic,F,Taunton  Massachusetts  US,450 Marks Landing Unit 8,Lunenburg,Massachusetts,1428476.68,51530.63999999999,1.0
3042d51b-e7b8-4135-8b68-fb7a88ced16c,1978-09-27,999-14-9511,Despina962,Legros616,white,nonhispanic,F,Templeton  Massachusetts  US,769 Douglas Crossroad Apt 77,Fairhaven,Massachusetts,887012.08,6643.859999999999,1.0
51ab042b-d75e-45f9-ad85-019be3a051bf,1988-11-19,999-16-1418,Teodoro374,Purdy2,white,nonhispanic,M,Medford  Massachusetts  US,380 Haley Gardens Suite 79,New Bedford,Massachusetts,727235.95,6820.119999999998,0.0
0c1606c8-637e-4ed3-baf4-67390d8f3956,1991-10-25,999-29-9717,Dorothy355,Fay398,asian,nonhispanic,F,Chongqing  Chongqing Municipality  CN,586 Schinner Passage Suite 88,Somerset,Massachusetts,632061.77,10312.73,1.0
89105f2f-cfa9-429c-98bf-747f68567ea1,1973-11-22,999-98-7649,Salina386,Hilpert278,white,nonhispanic,F,Boston  Massachusetts  US,436 Huel Station Apt 57,Peabody,Massachusetts,1014467.76,8811.159999999998,1.0
71257193-1eb5-45e4-9a86-37b8f5d56340,1963-01-06,999-93-7616,Melinda114,Price929,white,nonhispanic,F,Raynham  Massachusetts  US,214 Gulgowski Arcade,Arlington,Massachusetts,1366522.35,12549.069999999998,1.0
f9b8f463-595a-49c5-8c5a-18ec493301fb,1959-04-03,999-15-2384,Randa356,Braun514,white,nonhispanic,F,Westford  Massachusetts  US,362 Corkery Gate Suite 33,Pittsfield,Massachusetts,1297941.78,19633.3,1.0
1e3b1126-641f-4495-a31c-19cb9bed9d25,1992-10-31,999-98-8870,Marc757,Kunde533,white,hispanic,M,Framingham  Massachusetts  US,723 Hane Boulevard Apt 77,Chicopee,Massachusetts,86422.91,7435.469999999999,1.0
ffa37e71-fa14-4e84-ba9d-aece8d1d99f9,1966-11-02,999-92-9301,Shirley182,Douglas31,black,nonhispanic,F,Cambridge  Massachusetts  US,296 Feest Esplanade Suite 93,Lynn,Massachusetts,115095.69,7002.649999999999,1.0
29fc389e-f454-4907-8fa5-987f312cc32a,1982-03-07,999-59-4905,Eusebio566,Cremin516,white,hispanic,M,Woburn  Massachusetts  US,915 Legros Neck Apt 5,Lynn,Massachusetts,791005.88,4364.56,1.0
b5667894-5282-4265-8a2d-bd933cdbc9ec,2002-10-25,999-86-9900,Logan497,Torphy630,white,hispanic,M,Winthrop  Massachusetts  US,654 Anderson Mall Suite 39,Abington,Massachusetts,423200.02,3092.28,1.0
ef0e5433-6dab-4608-86e4-5b2fb9647d2d,1977-04-08,999-30-4653,Danyelle408,Hodkiewicz467,white,nonhispanic,F,Pittsfield  Massachusetts  US,857 Moen Common Suite 59,Yarmouth,Massachusetts,959700.97,6590.999999999999,1.0
7a8d17ee-0ec1-4dcc-8304-4e42ccaa6a38,1969-02-28,999-52-7322,Cecil300,Gottlieb798,white,nonhispanic,F,Bridgewater  Massachusetts  US,735 Graham Village Apt 66,Avon,Massachusetts,1220323.83,12418.809999999998,1.0
c038adf1-91e4-4d05-a7ce-ba039b0259b4,2019-07-21,999-83-4408,Claude750,Russel238,white,nonhispanic,M,Lawrence  Massachusetts  US,1093 Jast Trail Suite 33,Taunton,Massachusetts,22000.0,645.8,
46301870-33bf-4dfd-b12b-2ce9583001f4,1974-01-26,999-43-1597,Quentin28,Luettgen772,white,nonhispanic,M,Norton  Massachusetts  US,874 Schimmel Dale,Dudley,Massachusetts,1235112.45,4774.639999999999,1.0
2fc08e9c-5e4b-4f76-ae71-111c62a33983,1977-02-03,999-29-6306,Warren653,Prosacco716,white,nonhispanic,M,Yarmouth  Massachusetts  US,327 Lehner Trace Suite 89,Boston,Massachusetts,1040554.43,3203.08,1.0
b16ca449-bc14-4619-a936-07f6f3db7119,2013-05-03,999-50-5286,Albert312,Kshlerin58,black,nonhispanic,M,Athol  Massachusetts  US,300 Gulgowski Dale,Chelsea,Massachusetts,21929.8,2758.16,1.0
0ec17b30-0776-4c70-8735-a09dfc709d3c,1966-11-02,999-29-9426,Marica887,Casper496,black,nonhispanic,F,Leominster  Massachusetts  US,679 Nader Glen Apt 23,Lynn,Massachusetts,169750.11,19067.84,1.0
b6e2e2fd-9584-4938-8b64-b61758009f72,2014-04-11,999-72-1397,Horace32,Zulauf375,white,nonhispanic,M,Fall River  Massachusetts  US,850 Reinger Gardens,Tewksbury,Massachusetts,163597.06,1937.4,1.0
528cb8bd-10b7-400d-9069-d599cce1b2f1,1960-07-16,999-25-2671,Romona686,Aufderhar910,white,nonhispanic,F,Quincy  Massachusetts  US,675 Collier Plaza,Salem,Massachusetts,1229651.79,7827.519999999999,1.0
0e1ad739-81d1-4170-841d-414ddc97c93a,1997-07-30,999-18-8253,Vanda440,Cruickshank494,white,nonhispanic,F,Worcester  Massachusetts  US,811 Hoppe Loaf,Boston,Massachusetts,536604.51,8079.199999999999,0.0
45d68751-751e-4954-bc9d-f7a47e21eede,1995-08-29,999-54-6754,Matthew562,Stokes453,asian,nonhispanic,M,Haiphong  Kiến An  VN,826 Carroll Mill,Boston,Massachusetts,507367.68,2717.24,0.0
e7b0fe9b-a6ae-4a8a-9055-7971a07568d8,1977-07-24,999-57-4153,Rhett759,Towne435,white,nonhispanic,M,Boston  Massachusetts  US,1093 Dietrich Throughway,Cambridge,Massachusetts,1033095.79,3468.84,1.0
05bfc523-bd56-4474-a2bb-1b74a4c1087e,2001-06-09,999-35-8001,Susana117,Esparza426,white,hispanic,F,Guatemala City  Guatemala  GT,462 Roberts Gardens Unit 22,Lowell,Massachusetts,454893.29,3883.04,0.0
4e0be087-7a33-4655-a9c0-f00f23178ac1,1977-02-03,999-70-7540,Emile522,Reichert620,white,nonhispanic,M,Saugus  Massachusetts  US,731 Huels Mews Suite 62,Boston,Massachusetts,1041158.97,3404.68,1.0
e6f591dc-9b39-4bcf-b468-700ce7745a61,1968-05-22,999-31-5863,Jan231,Legros616,white,nonhispanic,M,Saugus  Massachusetts  US,508 Bayer Flat Apt 38,Brockton,Massachusetts,1376706.55,3425.56,1.0
19d2cfb8-439b-454a-b47e-5274c219005b,1914-09-06,999-53-9263,Walker122,Kuhic920,white,nonhispanic,M,Hingham  Massachusetts  US,524 Brekke Dale Suite 9,Worcester,Massachusetts,2145924.400000002,3559.68,1.0
278c5ad9-1e68-45f5-b274-0bdbb60569be,1969-04-13,999-85-4871,Joanna347,Hermiston71,white,nonhispanic,F,Arlington  Massachusetts  US,105 Murphy Dam,East Longmeadow,Massachusetts,1131869.75,8580.429999999998,1.0
3727f482-9fc1-4d26-8778-01b1b745e037,1993-03-24,999-99-8545,Nancie476,Kutch271,white,nonhispanic,F,Watertown  Massachusetts  US,963 Hagenes Divide,Ipswich,Massachusetts,654801.08,3803.0,0.0
80a7bc09-bbee-476b-9b3f-e44984c96ca1,2009-04-06,999-18-9428,Lazaro919,Gorczany269,white,nonhispanic,M,Douglas  Massachusetts  US,646 Johns Wynd Suite 79,Burlington,Massachusetts,282469.16,3482.28,0.0
13c98b78-98e9-41fb-a29a-686d005d98f7,1978-04-06,999-16-2675,Tommy814,Bechtelar572,white,nonhispanic,M,Gloucester  Massachusetts  US,566 Jast Knoll Unit 44,Webster,Massachusetts,1075274.49,10038.28,1.0
1e52e4fe-13c7-41ad-8b3e-5933fdd553c4,1998-12-05,999-31-1454,Phung894,Kihn564,asian,nonhispanic,F,Franklin  Massachusetts  US,605 White Gardens,Southampton,Massachusetts,457205.48,7257.559999999999,0.0
c868a615-b3a7-44c6-ad66-d06b2909d689,1992-07-30,999-93-5316,Madie300,Beahan375,white,nonhispanic,F,Andover  Massachusetts  US,1009 DuBuque Ville Unit 54,Springfield,Massachusetts,11359.06,0.0,1.0
0e297a18-1dcc-43a3-b78a-0ca8d07e59bc,2009-01-18,999-48-5699,Sal878,Ledner144,white,nonhispanic,M,Southbridge  Massachusetts  US,532 Turner Pathway Unit 63,Boxford,Massachusetts,302710.6,2583.2,1.0
92b4bd25-f752-49fe-b248-a3e4b0e89d2a,1918-02-16,999-57-9074,Armand155,Grady603,white,nonhispanic,M,Easthampton  Massachusetts  US,687 Heidenreich Loaf,North Brookfield,Massachusetts,1681224.24,9775.49,1.0
f290b494-c6de-40ee-98a3-ebb9d43cfd70,1986-08-30,999-52-4795,Leanna255,Cummerata161,white,nonhispanic,F,Bellingham  Massachusetts  US,281 Watsica Trafficway,Needham,Massachusetts,675275.76,6946.669999999999,1.0
ca4bcd9a-99f3-4789-aba5-024fc199ac9c,1985-06-09,999-40-1437,Art115,Schinner682,white,nonhispanic,M,Lincoln  Massachusetts  US,559 Beier Club Suite 49,Scituate,Massachusetts,740122.39,4807.0,1.0
8991a066-5e97-42b8-ba97-1c35bc034fea,1973-09-10,999-39-4635,Malorie969,Abshire638,white,nonhispanic,F,Southborough  Massachusetts  US,235 O'Keefe Throughway Unit 51,Barnstable,Massachusetts,72101.23999999999,3560.48,1.0
f4286e97-28cf-4768-99f5-0d1d86295354,2004-06-06,999-98-8239,Stanton715,Conroy74,white,nonhispanic,M,Natick  Massachusetts  US,1016 Casper Meadow Suite 81,Dalton,Massachusetts,49030.62,3242.28,1.0
